GridBox_ID,Latitude,Longitude,Value
13146,-56,10,
13147,-56,12,
13148,-56,14,
13149,-56,16,
13150,-56,18,
13151,-56,20,
13152,-56,22,
13153,-56,24,
13154,-56,26,
13155,-56,28,
13156,-56,30,
13157,-56,32,
13158,-56,34,
13159,-56,36,
13160,-56,38,
13161,-56,40,
13162,-56,42,
13163,-56,44,
13164,-56,46,
13165,-56,48,
13166,-56,50,
13167,-56,52,
13168,-56,54,
13169,-56,56,
13170,-56,58,
13171,-56,60,
13172,-56,62,
13173,-56,64,
13174,-56,66,
13175,-56,68,
13176,-56,70,
13177,-56,72,
13178,-56,74,
13179,-56,76,
13180,-56,78,
13181,-56,80,
13182,-56,82,
13183,-56,84,
13184,-56,86,
13185,-56,88,
13186,-56,90,
13187,-56,92,
13188,-56,94,
13189,-56,96,
13190,-56,98,
13191,-56,100,
13192,-56,102,
13193,-56,104,
13194,-56,106,
13195,-56,108,
13196,-56,110,
13197,-56,112,
13198,-56,114,
13199,-56,116,
13200,-56,118,
13201,-56,120,
13202,-56,122,
13203,-56,124,
13204,-56,126,
13205,-56,128,
13206,-56,130,
13207,-56,132,
13208,-56,134,
13209,-56,136,
13210,-56,138,
13211,-56,140,
13212,-56,142,
13213,-56,144,
13214,-56,146,
13215,-56,148,
13216,-56,150,
13217,-56,152,
13218,-56,154,
13219,-56,156,
13220,-56,158,
13221,-56,160,
13222,-56,162,
13223,-56,164,
13224,-56,166,
13225,-56,168,
13226,-56,170,
13227,-56,172,
13228,-56,174,
13229,-56,176,
13230,-56,178,
13231,-56,180,
13052,-54,-178,
13053,-54,-176,
13054,-54,-174,
13055,-54,-172,
13056,-54,-170,
13057,-54,-168,
13058,-54,-166,
13059,-54,-164,
13060,-54,-162,
13061,-54,-160,
13062,-54,-158,
13063,-54,-156,
13064,-54,-154,
13065,-54,-152,
13066,-54,-150,
13067,-54,-148,
13068,-54,-146,
13069,-54,-144,
13070,-54,-142,
13071,-54,-140,
13072,-54,-138,
13073,-54,-136,
13074,-54,-134,
13075,-54,-132,
13076,-54,-130,
13077,-54,-128,
13078,-54,-126,
13079,-54,-124,
13080,-54,-122,
13081,-54,-120,
13082,-54,-118,
13083,-54,-116,
13084,-54,-114,
13085,-54,-112,
13086,-54,-110,
13087,-54,-108,
13088,-54,-106,
13089,-54,-104,
13090,-54,-102,
13091,-54,-100,
13092,-54,-98,
13093,-54,-96,
13094,-54,-94,
13095,-54,-92,
13096,-54,-90,
13097,-54,-88,
13098,-54,-86,
13099,-54,-84,
13100,-54,-82,
13101,-54,-80,
13102,-54,-78,
13103,-54,-76,
13104,-54,-74,
13105,-54,-72,
13106,-54,-70,
13107,-54,-68,
13108,-54,-66,
13109,-54,-64,
13110,-54,-62,
13111,-54,-60,
13112,-54,-58,
13113,-54,-56,
13114,-54,-54,
13115,-54,-52,
13116,-54,-50,
13117,-54,-48,
13118,-54,-46,
13119,-54,-44,
13120,-54,-42,
13121,-54,-40,
13122,-54,-38,
13123,-54,-36,
13124,-54,-34,
13125,-54,-32,
13126,-54,-30,
13127,-54,-28,
13128,-54,-26,
13129,-54,-24,
13130,-54,-22,
13131,-54,-20,
13132,-54,-18,
13133,-54,-16,
13134,-54,-14,
13135,-54,-12,
13136,-54,-10,
13137,-54,-8,
13138,-54,-6,
13139,-54,-4,
13140,-54,-2,
12961,-54,0,
12962,-54,2,
12963,-54,4,
12964,-54,6,
12965,-54,8,
12966,-54,10,
12967,-54,12,
12968,-54,14,
12969,-54,16,
12970,-54,18,
12971,-54,20,
12972,-54,22,
12973,-54,24,
12974,-54,26,
12975,-54,28,
12976,-54,30,
12977,-54,32,
12978,-54,34,
12979,-54,36,
12980,-54,38,
12981,-54,40,
12982,-54,42,
12983,-54,44,
12984,-54,46,
12985,-54,48,
12986,-54,50,
12987,-54,52,
12988,-54,54,
12989,-54,56,
12990,-54,58,
12991,-54,60,
12992,-54,62,
12993,-54,64,
12994,-54,66,
12995,-54,68,
12996,-54,70,
12997,-54,72,
12998,-54,74,
12999,-54,76,
13000,-54,78,
13001,-54,80,
13002,-54,82,
13003,-54,84,
13004,-54,86,
13005,-54,88,
13006,-54,90,
13007,-54,92,
13008,-54,94,
13009,-54,96,
13010,-54,98,
13011,-54,100,
13012,-54,102,
13013,-54,104,
13014,-54,106,
13015,-54,108,
13016,-54,110,
13017,-54,112,
13018,-54,114,
13019,-54,116,
13020,-54,118,
13021,-54,120,
13022,-54,122,
13023,-54,124,
13024,-54,126,
13025,-54,128,
13026,-54,130,
13027,-54,132,
13028,-54,134,
13029,-54,136,
13030,-54,138,
13031,-54,140,
13032,-54,142,
13033,-54,144,
13034,-54,146,
13035,-54,148,
13036,-54,150,
13037,-54,152,
13038,-54,154,
13039,-54,156,
13040,-54,158,
13041,-54,160,
13042,-54,162,
13043,-54,164,
13044,-54,166,
13045,-54,168,
13046,-54,170,
13047,-54,172,
13048,-54,174,
13049,-54,176,
13050,-54,178,
13051,-54,180,
12872,-52,-178,
12873,-52,-176,
12874,-52,-174,
12875,-52,-172,
12876,-52,-170,
12877,-52,-168,
12878,-52,-166,
12879,-52,-164,
12880,-52,-162,
12881,-52,-160,
12882,-52,-158,
12883,-52,-156,
12884,-52,-154,
12885,-52,-152,
12886,-52,-150,
12887,-52,-148,
12888,-52,-146,
12889,-52,-144,
12890,-52,-142,
12891,-52,-140,
12892,-52,-138,
12893,-52,-136,
12894,-52,-134,
12895,-52,-132,
12896,-52,-130,
12897,-52,-128,
12898,-52,-126,
12899,-52,-124,
12900,-52,-122,
12901,-52,-120,
12902,-52,-118,
12903,-52,-116,
12904,-52,-114,
12905,-52,-112,
12906,-52,-110,
12907,-52,-108,
12908,-52,-106,
12909,-52,-104,
12910,-52,-102,
12911,-52,-100,
12912,-52,-98,
12913,-52,-96,
12914,-52,-94,
12915,-52,-92,
12916,-52,-90,
12917,-52,-88,
12918,-52,-86,
12919,-52,-84,
12920,-52,-82,
12921,-52,-80,
12922,-52,-78,
12923,-52,-76,
12924,-52,-74,
12925,-52,-72,
12926,-52,-70,
12927,-52,-68,
12928,-52,-66,
12929,-52,-64,
12930,-52,-62,
12931,-52,-60,
12932,-52,-58,
12933,-52,-56,
12934,-52,-54,
12935,-52,-52,
12936,-52,-50,
12937,-52,-48,
12938,-52,-46,
12939,-52,-44,
12940,-52,-42,
12941,-52,-40,
12942,-52,-38,
12943,-52,-36,
12944,-52,-34,
12945,-52,-32,
12946,-52,-30,
12947,-52,-28,
12948,-52,-26,
12949,-52,-24,
12950,-52,-22,
12951,-52,-20,
12952,-52,-18,
12953,-52,-16,
12954,-52,-14,
12955,-52,-12,
12956,-52,-10,
12957,-52,-8,
12958,-52,-6,
12959,-52,-4,
12960,-52,-2,
12781,-52,0,
12782,-52,2,
12783,-52,4,
12784,-52,6,
12785,-52,8,
12786,-52,10,
12787,-52,12,
12788,-52,14,
12789,-52,16,
12790,-52,18,
12791,-52,20,
12792,-52,22,
12793,-52,24,
12794,-52,26,
12795,-52,28,
12796,-52,30,
12797,-52,32,
12798,-52,34,
12799,-52,36,
12800,-52,38,
12801,-52,40,
12802,-52,42,
12803,-52,44,
12804,-52,46,
12805,-52,48,
12806,-52,50,
12807,-52,52,
12808,-52,54,
12809,-52,56,
12810,-52,58,
12811,-52,60,
12812,-52,62,
12813,-52,64,
12814,-52,66,
12815,-52,68,
12816,-52,70,
12817,-52,72,
12818,-52,74,
12819,-52,76,
12820,-52,78,
12821,-52,80,
12822,-52,82,
12823,-52,84,
12824,-52,86,
12825,-52,88,
12826,-52,90,
12827,-52,92,
12828,-52,94,
12829,-52,96,
12830,-52,98,
12831,-52,100,
12832,-52,102,
12833,-52,104,
12834,-52,106,
12835,-52,108,
12836,-52,110,
12837,-52,112,
12838,-52,114,
12839,-52,116,
12840,-52,118,
12841,-52,120,
12842,-52,122,
12843,-52,124,
12844,-52,126,
12845,-52,128,
12846,-52,130,
12847,-52,132,
12848,-52,134,
12849,-52,136,
12850,-52,138,
12851,-52,140,
12852,-52,142,
12853,-52,144,
12854,-52,146,
12855,-52,148,
12856,-52,150,
12857,-52,152,
12858,-52,154,
12859,-52,156,
12860,-52,158,
12861,-52,160,
12862,-52,162,
12863,-52,164,
12864,-52,166,
12865,-52,168,
12866,-52,170,
12867,-52,172,
12868,-52,174,
12869,-52,176,
12870,-52,178,
12871,-52,180,
12692,-50,-178,
12693,-50,-176,
12694,-50,-174,
12695,-50,-172,
12696,-50,-170,
12697,-50,-168,
12698,-50,-166,
12699,-50,-164,
12700,-50,-162,
12701,-50,-160,
12702,-50,-158,
12703,-50,-156,
12704,-50,-154,
12705,-50,-152,
12706,-50,-150,
12707,-50,-148,
12708,-50,-146,
12709,-50,-144,
12710,-50,-142,
12711,-50,-140,
12712,-50,-138,
12713,-50,-136,
12714,-50,-134,
12715,-50,-132,
12716,-50,-130,
12717,-50,-128,
12718,-50,-126,
12719,-50,-124,
12720,-50,-122,
12721,-50,-120,
12722,-50,-118,
12723,-50,-116,
12724,-50,-114,
12725,-50,-112,
12726,-50,-110,
12727,-50,-108,
12728,-50,-106,
12729,-50,-104,
12730,-50,-102,
12731,-50,-100,
12732,-50,-98,
12733,-50,-96,
12734,-50,-94,
12735,-50,-92,
12736,-50,-90,
12737,-50,-88,
12738,-50,-86,
12739,-50,-84,
12740,-50,-82,
12741,-50,-80,
12742,-50,-78,
12743,-50,-76,
12744,-50,-74,
12745,-50,-72,
12746,-50,-70,
12747,-50,-68,
12748,-50,-66,
12749,-50,-64,
12750,-50,-62,
12751,-50,-60,
12752,-50,-58,
12753,-50,-56,
12754,-50,-54,
12755,-50,-52,
12756,-50,-50,
12757,-50,-48,
12758,-50,-46,
12759,-50,-44,
12760,-50,-42,
12761,-50,-40,
12762,-50,-38,
12763,-50,-36,
12764,-50,-34,
12765,-50,-32,
12766,-50,-30,
12767,-50,-28,
12768,-50,-26,
12769,-50,-24,
12770,-50,-22,
12771,-50,-20,
12772,-50,-18,
12773,-50,-16,
12774,-50,-14,
12775,-50,-12,
12776,-50,-10,
12777,-50,-8,
12778,-50,-6,
12779,-50,-4,
12780,-50,-2,
12601,-50,0,
12602,-50,2,
12603,-50,4,
12604,-50,6,
12605,-50,8,
12606,-50,10,
12607,-50,12,
12608,-50,14,
12609,-50,16,
12610,-50,18,
12611,-50,20,
12612,-50,22,
12613,-50,24,
12614,-50,26,
12615,-50,28,
12616,-50,30,
12617,-50,32,
12618,-50,34,
12619,-50,36,
12620,-50,38,
12621,-50,40,
12622,-50,42,
12623,-50,44,
12624,-50,46,
12625,-50,48,
12626,-50,50,
12627,-50,52,
12628,-50,54,
12629,-50,56,
12630,-50,58,
12631,-50,60,
12632,-50,62,
12633,-50,64,
12634,-50,66,
12635,-50,68,
12636,-50,70,
12637,-50,72,
12638,-50,74,
12639,-50,76,
12640,-50,78,
12641,-50,80,
12642,-50,82,
12643,-50,84,
12644,-50,86,
12645,-50,88,
12646,-50,90,
12647,-50,92,
12648,-50,94,
12649,-50,96,
12650,-50,98,
12651,-50,100,
12652,-50,102,
12653,-50,104,
12654,-50,106,
12655,-50,108,
12656,-50,110,
12657,-50,112,
12658,-50,114,
12659,-50,116,
12660,-50,118,
12661,-50,120,
12662,-50,122,
12663,-50,124,
12664,-50,126,
12665,-50,128,
12666,-50,130,
12667,-50,132,
12668,-50,134,
12669,-50,136,
12670,-50,138,
12671,-50,140,
12672,-50,142,
12673,-50,144,
12674,-50,146,
12675,-50,148,
12676,-50,150,
12677,-50,152,
12678,-50,154,
12679,-50,156,
12680,-50,158,
12681,-50,160,
12682,-50,162,
12683,-50,164,
12684,-50,166,
12685,-50,168,
12686,-50,170,
12687,-50,172,
12688,-50,174,
12689,-50,176,
12690,-50,178,
12691,-50,180,
12512,-48,-178,
12513,-48,-176,
12514,-48,-174,
12515,-48,-172,
12516,-48,-170,
12517,-48,-168,
12518,-48,-166,
12519,-48,-164,
12520,-48,-162,
12521,-48,-160,
12522,-48,-158,
12523,-48,-156,
12524,-48,-154,
12525,-48,-152,
12526,-48,-150,
12527,-48,-148,
12528,-48,-146,
12529,-48,-144,
12530,-48,-142,
12531,-48,-140,
12532,-48,-138,
12533,-48,-136,
12534,-48,-134,
12535,-48,-132,
12536,-48,-130,
12537,-48,-128,
12538,-48,-126,
12539,-48,-124,
12540,-48,-122,
12541,-48,-120,
12542,-48,-118,
12543,-48,-116,
12544,-48,-114,
12545,-48,-112,
12546,-48,-110,
12547,-48,-108,
12548,-48,-106,
12549,-48,-104,
12550,-48,-102,
12551,-48,-100,
12552,-48,-98,
12553,-48,-96,
12554,-48,-94,
12555,-48,-92,
12556,-48,-90,
12557,-48,-88,
12558,-48,-86,
12559,-48,-84,
12560,-48,-82,
12561,-48,-80,
12562,-48,-78,
12563,-48,-76,
12564,-48,-74,
12565,-48,-72,
12566,-48,-70,
12567,-48,-68,
12568,-48,-66,
12569,-48,-64,
12570,-48,-62,
12571,-48,-60,
12572,-48,-58,
12573,-48,-56,
12574,-48,-54,
12575,-48,-52,
12576,-48,-50,
12577,-48,-48,
12578,-48,-46,
12579,-48,-44,
12580,-48,-42,
12581,-48,-40,
12582,-48,-38,
12583,-48,-36,
12584,-48,-34,
12585,-48,-32,
12586,-48,-30,
12587,-48,-28,
12588,-48,-26,
12589,-48,-24,
12590,-48,-22,
12591,-48,-20,
12592,-48,-18,
12593,-48,-16,
12594,-48,-14,
12595,-48,-12,
12596,-48,-10,
12597,-48,-8,
12598,-48,-6,
12599,-48,-4,
12600,-48,-2,
12421,-48,0,
12422,-48,2,
12423,-48,4,
12424,-48,6,
12425,-48,8,
12426,-48,10,
12427,-48,12,
12428,-48,14,
12429,-48,16,
12430,-48,18,
12431,-48,20,
12432,-48,22,
12433,-48,24,
12434,-48,26,
12435,-48,28,
12436,-48,30,
12437,-48,32,
12438,-48,34,
12439,-48,36,
12440,-48,38,
12441,-48,40,
12442,-48,42,
12443,-48,44,
12444,-48,46,
12445,-48,48,
12446,-48,50,
12447,-48,52,
12448,-48,54,
12449,-48,56,
12450,-48,58,
12451,-48,60,
12452,-48,62,
12453,-48,64,
12454,-48,66,
12455,-48,68,
12456,-48,70,
12457,-48,72,
12458,-48,74,
12459,-48,76,
12460,-48,78,
12461,-48,80,
12462,-48,82,
12463,-48,84,
12464,-48,86,
12465,-48,88,
12466,-48,90,
12467,-48,92,
12468,-48,94,
12469,-48,96,
12470,-48,98,
12471,-48,100,
12472,-48,102,
12473,-48,104,
12474,-48,106,
12475,-48,108,
12476,-48,110,
12477,-48,112,
12478,-48,114,
12479,-48,116,
12480,-48,118,
12481,-48,120,
12482,-48,122,
12483,-48,124,
12484,-48,126,
12485,-48,128,
12486,-48,130,
12487,-48,132,
12488,-48,134,
12489,-48,136,
12490,-48,138,
12491,-48,140,
12492,-48,142,
12493,-48,144,
12494,-48,146,
12495,-48,148,
12496,-48,150,
12497,-48,152,
12498,-48,154,
12499,-48,156,
12500,-48,158,
12501,-48,160,
12502,-48,162,
12503,-48,164,
12504,-48,166,
12505,-48,168,
12506,-48,170,
12507,-48,172,
12508,-48,174,
12509,-48,176,
12510,-48,178,
12511,-48,180,
12332,-46,-178,
12333,-46,-176,
12334,-46,-174,
12335,-46,-172,
12336,-46,-170,
12337,-46,-168,
12338,-46,-166,
12339,-46,-164,
12340,-46,-162,
12341,-46,-160,
12342,-46,-158,
12343,-46,-156,
12344,-46,-154,
12345,-46,-152,
12346,-46,-150,
12347,-46,-148,
12348,-46,-146,
12349,-46,-144,
12350,-46,-142,
12351,-46,-140,
12352,-46,-138,
12353,-46,-136,
12354,-46,-134,
12355,-46,-132,
12356,-46,-130,
12357,-46,-128,
12358,-46,-126,
12359,-46,-124,
12360,-46,-122,
12361,-46,-120,
12362,-46,-118,
12363,-46,-116,
12364,-46,-114,
12365,-46,-112,
12366,-46,-110,
12367,-46,-108,
12368,-46,-106,
12369,-46,-104,
12370,-46,-102,
12371,-46,-100,
12372,-46,-98,
12373,-46,-96,
12374,-46,-94,
12375,-46,-92,
12376,-46,-90,
12377,-46,-88,
12378,-46,-86,
12379,-46,-84,
12380,-46,-82,
12381,-46,-80,
12382,-46,-78,
12383,-46,-76,
12384,-46,-74,
12385,-46,-72,
12386,-46,-70,
12387,-46,-68,
12388,-46,-66,
12389,-46,-64,
12390,-46,-62,
12391,-46,-60,
12392,-46,-58,
12393,-46,-56,
12394,-46,-54,
12395,-46,-52,
12396,-46,-50,
12397,-46,-48,
12398,-46,-46,
12399,-46,-44,
12400,-46,-42,
12401,-46,-40,
12402,-46,-38,
12403,-46,-36,
12404,-46,-34,
12405,-46,-32,
12406,-46,-30,
12407,-46,-28,
12408,-46,-26,
12409,-46,-24,
12410,-46,-22,
12411,-46,-20,
12412,-46,-18,
12413,-46,-16,
12414,-46,-14,
12415,-46,-12,
12416,-46,-10,
12417,-46,-8,
12418,-46,-6,
12419,-46,-4,
12420,-46,-2,
12241,-46,0,
12242,-46,2,
12243,-46,4,
12244,-46,6,
12245,-46,8,
12246,-46,10,
12247,-46,12,
12248,-46,14,
12249,-46,16,
12250,-46,18,
12251,-46,20,
12252,-46,22,
12253,-46,24,
12254,-46,26,
12255,-46,28,
12256,-46,30,
12257,-46,32,
12258,-46,34,
12259,-46,36,
12260,-46,38,
12261,-46,40,
12262,-46,42,
12263,-46,44,
12264,-46,46,
12265,-46,48,
12266,-46,50,
12267,-46,52,
12268,-46,54,
12269,-46,56,
12270,-46,58,
12271,-46,60,
12272,-46,62,
12273,-46,64,
12274,-46,66,
12275,-46,68,
12276,-46,70,
12277,-46,72,
12278,-46,74,
12279,-46,76,
12280,-46,78,
12281,-46,80,
12282,-46,82,
12283,-46,84,
12284,-46,86,
12285,-46,88,
12286,-46,90,
12287,-46,92,
12288,-46,94,
12289,-46,96,
12290,-46,98,
12291,-46,100,
12292,-46,102,
12293,-46,104,
12294,-46,106,
12295,-46,108,
12296,-46,110,
12297,-46,112,
12298,-46,114,
12299,-46,116,
12300,-46,118,
12301,-46,120,
12302,-46,122,
12303,-46,124,
12304,-46,126,
12305,-46,128,
12306,-46,130,
12307,-46,132,
12308,-46,134,
12309,-46,136,
12310,-46,138,
12311,-46,140,
12312,-46,142,
12313,-46,144,
12314,-46,146,
12315,-46,148,
12316,-46,150,
12317,-46,152,
12318,-46,154,
12319,-46,156,
12320,-46,158,
12321,-46,160,
12322,-46,162,
12323,-46,164,
12324,-46,166,
12325,-46,168,
12326,-46,170,
12327,-46,172,
12328,-46,174,
12329,-46,176,
12330,-46,178,
12331,-46,180,
12152,-44,-178,
12153,-44,-176,
12154,-44,-174,
12155,-44,-172,
12156,-44,-170,
12157,-44,-168,
12158,-44,-166,
12159,-44,-164,
12160,-44,-162,
12161,-44,-160,
12162,-44,-158,
12163,-44,-156,
12164,-44,-154,
12165,-44,-152,
12166,-44,-150,
12167,-44,-148,
12168,-44,-146,
12169,-44,-144,
12170,-44,-142,
12171,-44,-140,
12172,-44,-138,
12173,-44,-136,
12174,-44,-134,
12175,-44,-132,
12176,-44,-130,
12177,-44,-128,
12178,-44,-126,
12179,-44,-124,
12180,-44,-122,
12181,-44,-120,
12182,-44,-118,
12183,-44,-116,
12184,-44,-114,
12185,-44,-112,
12186,-44,-110,
12187,-44,-108,
12188,-44,-106,
12189,-44,-104,
12190,-44,-102,
12191,-44,-100,
12192,-44,-98,
12193,-44,-96,
12194,-44,-94,
12195,-44,-92,
12196,-44,-90,
12197,-44,-88,
12198,-44,-86,
12199,-44,-84,
12200,-44,-82,
12201,-44,-80,
12202,-44,-78,
12203,-44,-76,
12204,-44,-74,
12205,-44,-72,
12206,-44,-70,
12207,-44,-68,
12208,-44,-66,
12209,-44,-64,
12210,-44,-62,
12211,-44,-60,
12212,-44,-58,
12213,-44,-56,
12214,-44,-54,
12215,-44,-52,
12216,-44,-50,
12217,-44,-48,
12218,-44,-46,
12219,-44,-44,
12220,-44,-42,
12221,-44,-40,
12222,-44,-38,
12223,-44,-36,
12224,-44,-34,
12225,-44,-32,
12226,-44,-30,
12227,-44,-28,
12228,-44,-26,
12229,-44,-24,
12230,-44,-22,
12231,-44,-20,
12232,-44,-18,
12233,-44,-16,
12234,-44,-14,
12235,-44,-12,
12236,-44,-10,
12237,-44,-8,
12238,-44,-6,
12239,-44,-4,
12240,-44,-2,
12061,-44,0,
12062,-44,2,
12063,-44,4,
12064,-44,6,
12065,-44,8,
12066,-44,10,
12067,-44,12,
12068,-44,14,
12069,-44,16,
12070,-44,18,
12071,-44,20,
12072,-44,22,
12073,-44,24,
12074,-44,26,
12075,-44,28,
12076,-44,30,
12077,-44,32,
12078,-44,34,
12079,-44,36,
12080,-44,38,
12081,-44,40,
12082,-44,42,
12083,-44,44,
12084,-44,46,
12085,-44,48,
12086,-44,50,
12087,-44,52,
12088,-44,54,
12089,-44,56,
12090,-44,58,
12091,-44,60,
12092,-44,62,
12093,-44,64,
12094,-44,66,
12095,-44,68,
12096,-44,70,
12097,-44,72,
12098,-44,74,
12099,-44,76,
12100,-44,78,
12101,-44,80,
12102,-44,82,
12103,-44,84,
12104,-44,86,
12105,-44,88,
12106,-44,90,
12107,-44,92,
12108,-44,94,
12109,-44,96,
12110,-44,98,
12111,-44,100,
12112,-44,102,
12113,-44,104,
12114,-44,106,
12115,-44,108,
12116,-44,110,
12117,-44,112,
12118,-44,114,
12119,-44,116,
12120,-44,118,
12121,-44,120,
12122,-44,122,
12123,-44,124,
12124,-44,126,
12125,-44,128,
12126,-44,130,
12127,-44,132,
12128,-44,134,
12129,-44,136,
12130,-44,138,
12131,-44,140,
12132,-44,142,
12133,-44,144,
12134,-44,146,
12135,-44,148,
12136,-44,150,
12137,-44,152,
12138,-44,154,
12139,-44,156,
12140,-44,158,
12141,-44,160,
12142,-44,162,
12143,-44,164,
12144,-44,166,
12145,-44,168,
12146,-44,170,
12147,-44,172,
12148,-44,174,
12149,-44,176,
12150,-44,178,
12151,-44,180,
11972,-42,-178,
11973,-42,-176,
11974,-42,-174,
11975,-42,-172,
11976,-42,-170,
11977,-42,-168,
11978,-42,-166,
11979,-42,-164,
11980,-42,-162,
11981,-42,-160,
11982,-42,-158,
11983,-42,-156,
11984,-42,-154,
11985,-42,-152,
11986,-42,-150,
11987,-42,-148,
11988,-42,-146,
11989,-42,-144,
11990,-42,-142,
11991,-42,-140,
11992,-42,-138,
11993,-42,-136,
11994,-42,-134,
11995,-42,-132,
11996,-42,-130,
11997,-42,-128,
11998,-42,-126,
11999,-42,-124,
12000,-42,-122,
12001,-42,-120,
12002,-42,-118,
12003,-42,-116,
12004,-42,-114,
12005,-42,-112,
12006,-42,-110,
12007,-42,-108,
12008,-42,-106,
12009,-42,-104,
12010,-42,-102,
12011,-42,-100,
12012,-42,-98,
12013,-42,-96,
12014,-42,-94,
12015,-42,-92,
12016,-42,-90,
12017,-42,-88,
12018,-42,-86,
12019,-42,-84,
12020,-42,-82,
12021,-42,-80,
12022,-42,-78,
12023,-42,-76,
12024,-42,-74,
12025,-42,-72,
12026,-42,-70,
12027,-42,-68,
12028,-42,-66,
12029,-42,-64,
12030,-42,-62,
12031,-42,-60,
12032,-42,-58,
12033,-42,-56,
12034,-42,-54,
12035,-42,-52,
12036,-42,-50,
12037,-42,-48,
12038,-42,-46,
12039,-42,-44,
12040,-42,-42,
12041,-42,-40,
12042,-42,-38,
12043,-42,-36,
12044,-42,-34,
12045,-42,-32,
12046,-42,-30,
12047,-42,-28,
12048,-42,-26,
12049,-42,-24,
12050,-42,-22,
12051,-42,-20,
12052,-42,-18,
12053,-42,-16,
12054,-42,-14,
12055,-42,-12,
12056,-42,-10,
12057,-42,-8,
12058,-42,-6,
12059,-42,-4,
12060,-42,-2,
11881,-42,0,
11882,-42,2,
11883,-42,4,
11884,-42,6,
11885,-42,8,
11886,-42,10,
11887,-42,12,
11888,-42,14,
11889,-42,16,
11890,-42,18,
11891,-42,20,
11892,-42,22,
11893,-42,24,
11894,-42,26,
11895,-42,28,
11896,-42,30,
11897,-42,32,
11898,-42,34,
11899,-42,36,
11900,-42,38,
11901,-42,40,
11902,-42,42,
11903,-42,44,
11904,-42,46,
11905,-42,48,
11906,-42,50,
11907,-42,52,
11908,-42,54,
11909,-42,56,
11910,-42,58,
11911,-42,60,
11912,-42,62,
11913,-42,64,
11914,-42,66,
11915,-42,68,
11916,-42,70,
11917,-42,72,
11918,-42,74,
11919,-42,76,
11920,-42,78,
11921,-42,80,
11922,-42,82,
11923,-42,84,
11924,-42,86,
11925,-42,88,
11926,-42,90,
11927,-42,92,
11928,-42,94,
11929,-42,96,
11930,-42,98,
11931,-42,100,
11932,-42,102,
11933,-42,104,
11934,-42,106,
11935,-42,108,
11936,-42,110,
11937,-42,112,
11938,-42,114,
11939,-42,116,
11940,-42,118,
11941,-42,120,
11942,-42,122,
11943,-42,124,
11944,-42,126,
11945,-42,128,
11946,-42,130,
11947,-42,132,
11948,-42,134,
11949,-42,136,
11950,-42,138,
11951,-42,140,
11952,-42,142,
11953,-42,144,
11954,-42,146,
11955,-42,148,
11956,-42,150,
11957,-42,152,
11958,-42,154,
11959,-42,156,
11960,-42,158,
11961,-42,160,
11962,-42,162,
11963,-42,164,
11964,-42,166,
11965,-42,168,
11966,-42,170,
11967,-42,172,
11968,-42,174,
11969,-42,176,
11970,-42,178,
11971,-42,180,
11792,-40,-178,
11793,-40,-176,
11794,-40,-174,
11795,-40,-172,
11796,-40,-170,
11797,-40,-168,
11798,-40,-166,
11799,-40,-164,
11800,-40,-162,
11801,-40,-160,
11802,-40,-158,
11803,-40,-156,
11804,-40,-154,
11805,-40,-152,
11806,-40,-150,
11807,-40,-148,
11808,-40,-146,
11809,-40,-144,
11810,-40,-142,
11811,-40,-140,
11812,-40,-138,
11813,-40,-136,
11814,-40,-134,
11815,-40,-132,
11816,-40,-130,
11817,-40,-128,
11818,-40,-126,
11819,-40,-124,
11820,-40,-122,
11821,-40,-120,
11822,-40,-118,
11823,-40,-116,
11824,-40,-114,
11825,-40,-112,
11826,-40,-110,
11827,-40,-108,
11828,-40,-106,
11829,-40,-104,
11830,-40,-102,
11831,-40,-100,
11832,-40,-98,
11833,-40,-96,
11834,-40,-94,
11835,-40,-92,
11836,-40,-90,
11837,-40,-88,
11838,-40,-86,
11839,-40,-84,
11840,-40,-82,
11841,-40,-80,
11842,-40,-78,
11843,-40,-76,
11844,-40,-74,
11845,-40,-72,
11846,-40,-70,
11847,-40,-68,
11848,-40,-66,
11849,-40,-64,
11850,-40,-62,
11851,-40,-60,
11852,-40,-58,
11853,-40,-56,
11854,-40,-54,
11855,-40,-52,
11856,-40,-50,
11857,-40,-48,
11858,-40,-46,
11859,-40,-44,
11860,-40,-42,
11861,-40,-40,
11862,-40,-38,
11863,-40,-36,
11864,-40,-34,
11865,-40,-32,
11866,-40,-30,
11867,-40,-28,
11868,-40,-26,
11869,-40,-24,
11870,-40,-22,
11871,-40,-20,
11872,-40,-18,
11873,-40,-16,
11874,-40,-14,
11875,-40,-12,
11876,-40,-10,
11877,-40,-8,
11878,-40,-6,
11879,-40,-4,
11880,-40,-2,
11701,-40,0,
11702,-40,2,
11703,-40,4,
11704,-40,6,
11705,-40,8,
11706,-40,10,
11707,-40,12,
11708,-40,14,
11709,-40,16,
11710,-40,18,
11711,-40,20,
11712,-40,22,
11713,-40,24,
11714,-40,26,
11715,-40,28,
11716,-40,30,
11717,-40,32,
11718,-40,34,
11719,-40,36,
11720,-40,38,
11721,-40,40,
11722,-40,42,
11723,-40,44,
11724,-40,46,
11725,-40,48,
11726,-40,50,
11727,-40,52,
11728,-40,54,
11729,-40,56,
11730,-40,58,
11731,-40,60,
11732,-40,62,
11733,-40,64,
11734,-40,66,
11735,-40,68,
11736,-40,70,
11737,-40,72,
11738,-40,74,
11739,-40,76,
